token_id	words	labels
8	el	O
9	uso	O
10	de	O
11	hormonas	O

1	Requiere	O
2	suelos	O
3	con	O
4	humedad	O
5	y	O
6	tolera	O
7	los	O
8	ácidos	O
9	y	O
10	alcalinos	O

1	Existen	O
2	muchos	O
3	cultivares	O

1	Sus	O
2	frutos,	O
3	de	O
4	agradable	O
5	sabor	O
6	ácido,	O
7	son	O
8	comestibles	O
9	y	O
10	con	O
11	ellos	O
12	se	O
13	elaboran	O
14	mermeladas	O
15	y	O
16	jarabes	O

1	Zonas	O
2	7	O
3	a	O
4	9	O
5	PISTACIA	O
6	TEREBINTHUS	O
7	L	O

1	Familia:	O
2	Anacardiaceae	O
3	Nombre	O
4	común:	O
5	Cornicabra,	O
6	terebinto	O
7	Turpentine	O
8	tree,	O
9	terebinth	O
10	Lugar	O
11	de	O
12	origen:	O
13	Región	O
14	mediterránea	O

1	Etimología:	O
2	Pistacia,	O
3	del	O
4	griego	O
5	pistake	O
6	=	O
7	nuez	O
8	o	O
9	del	O
10	persa	O
11	pistah,	O
12	nombre	O
13	del	O
14	pistacho	O

1	Terebinthus	O
2	=	O
3	del	O
4	griego	O
5	terebinthos,	O
6	nombre	O
7	de	O
8	esta	O
9	planta	O
10	y	O
11	su	O
12	resina	O

1	Descripción:	O
2	Arbusto	O
3	o	O
4	arbolito	O
5	dioico,	O
6	caducifolio,	O
7	de	O
8	hasta	O
9	6-8	O
10	m	O
11	de	O
12	altura,	O
13	pudiendo	O
14	llegar	O
15	a	O
16	más	O
17	con	O
18	los	O
19	años,	O
20	con	O
21	la	O
22	corteza	O
23	que	O
24	se	O
25	torna	O
26	agrietada	O
27	y	O
28	escamosa	O
29	con	O
30	los	O
31	años	O

1	Hojas	O
2	alternas,	O
3	imparipinnadas,	O
4	con	O
5	folíolos	O
6	de	O
7	ovados	O
8	a	O
9	oblongos,	O
10	algo	O
11	coriáceos	O

1	Flores	O
2	en	O
3	racimos,	O
4	rojizas,	O
5	carentes	O
6	de	O
7	pétalos	O

1	Las	O
2	masculinas	O
3	con	O
4	5	O
5	estambres	O

1	Fruto	O
2	en	O
3	pequeña	O
4	drupa	O
5	ovoide	O
6	de	O
7	color	O
8	rojo	O
9	intenso	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O
8	y	O
9	por	O
10	esquejes	O

1	Requiere	O
2	exposición	O
3	soleada	O
4	y	O
5	suelos	O
6	de	O
7	tipo	O
8	medio,	O
9	tolerando	O
10	los	O
11	calizos	O

1	Zona	O
2	9	O
3	HOHERIA	O
4	SEXTYLOSA	O
5	Col	O

1	Familia:	O
2	Malvaceae	O
3	Nombre	O
4	común:	O
5	Corteza	B
6	de	I
7	encajes	I
8	(traducción	O
9	literal)	O
10	Ribbon-wood,	O
11	long-leaved	O
12	lacebark	O
13	Lugar	O
14	de	O
15	origen:	O
16	Nueva	O
17	Zelanda	O
18	Etimología:	O
19	Hoheria,	O
20	versión	O
21	latinizada	O
22	de	O
23	su	O
24	nombre	O
25	maori	O
26	houhere	O

1	Sextylosa,	O
2	del	O
3	prefijo	O
4	griego	O
5	sex	O
6	=	O
7	seis	O
8	y	O
9	stylos	O
10	=	O
11	estilo,	O
12	aludiendo	O
13	al	O
14	número	O
15	de	O
16	estilos	O
17	de	O
18	la	O
19	flor,	O
20	que	O
21	pueden	O
22	oscilar	O
23	entre	O
24	5	O
25	y	O
26	7	O

1	Su	O
2	nombre	O
3	común	O
4	hace	O
5	referencia	O
6	al	O
7	dibujo	O
8	que	O
9	forma	O
10	la	O
11	corteza	O

1	Descripción:	O
2	Arbolito	O
3	siempreverde	O
4	de	O
5	hasta	O
6	6	O
7	m	O
8	de	O
9	altura,	O
10	con	O
11	las	O
12	partes	O
13	jóvenes	O
14	cubiertas	O
15	de	O
16	pelos	O
17	estrellados	O

1	Hojas	O
2	adultas	O
3	de	O
4	lanceoladas	O
5	a	O
6	ovadolanceoladas,	O
7	de	O
8	5-15	O
9	cm	O
10	de	O
11	longitud	O
12	y	O
13	1-5	O
14	cm	O
15	de	O
16	anchura,	O
17	dentadas	O

1	Pecíolo	O
2	de	O
3	0,5-2	O
4	cm	O
5	de	O
6	longitud	O

1	Las	O
2	hojas	O
3	juveniles	O
4	son	O
5	mucho	O
6	más	O
7	dentadas	O
8	que	O
9	las	O
10	adultas	O

1	Flores	O
2	en	O
3	grupos	O
4	de	O
5	2-5,	O
6	de	O
7	2-2,5	O
8	cm	O
9	de	O
10	diámetro;	O
11	tienen	O
12	5	O
13	pétalos	O
14	de	O
15	color	O
16	blanco	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O
8	y	O
9	por	O
10	esquejes	O

1	Requiere	O
2	climas	O
3	suaves	O
4	y	O
5	húmedos,	O
6	siendo	O
7	algo	O
8	indiferente	O
9	al	O
10	tipo	O
11	de	O
12	suelos	O

1	Necesita	O
2	protección	O
3	de	O
4	los	O
5	vientos,	O
6	sobre	O
7	todo	O
8	si	O
9	son	O
10	secos	O

1	Zona	O
2	9	O
3	CUNNINGHAMIA	O
4	LANCEOLATA	O
5	(Lamb	O

1	)	O
2	Hook	O

1	Familia:	O
2	Taxodiaceae	O
3	Sinónimos:	O
4	Pinus	O
5	lanceolata	O
6	Lamb	O

1	,	O
2	Cunninghamia	O
3	sinensis	O
4	R	O

1	Nombre	O
2	común:	O
3	Cuningamia	O
4	Lugar	O
5	de	O
6	origen:	O
7	Especie	O
8	originaria	O
9	de	O
10	China	O

1	Etimología:	O
2	Cunninghamia,	O
3	género	O
4	dedicado	O
5	a	O
6	James	O
7	Cunninghame,	O
8	cirujano	O
9	en	O
10	China,	O
11	quien	O
12	envió	O
13	plantas	O
14	a	O
15	Inglaterra	O

1	Lanceolata,	O
2	del	O
3	latín	O
4	lanceolatus-a-um,	O
5	de	O
6	forma	O
7	lanceolada,	O
8	refiriéndose	O
9	a	O
10	sus	O
11	hojas	O

1	Descripción:	O
2	Árbol	O
3	de	O
4	25-30	O
5	m	O
6	de	O
7	altura,	O
8	con	O
9	la	O
10	corteza	O
11	agrietada	O
12	que	O
13	se	O
14	desprende	O
15	en	O
16	tiras	O

1	Copa	O
2	piramidal,	O
3	ancha	O

1	Acículas	O
2	lanceoladas,	O
3	con	O
4	ápice	O
5	agudo	O
6	y	O
7	bordes	O
8	finamente	O
9	denticulados	O

1	Miden	O
2	3-7	O
3	cm	O
4	de	O
5	longitud	O
6	y	O
7	4-7	O
8	mm	O
9	de	O
10	anchura	O

1	El	O
2	haz	O
3	es	O
4	de	O
5	color	O
6	verde	O
7	reluciente	O
8	y	O
9	el	O
10	envés	O
11	más	O
12	pálido	O

1	Conos	O
2	globosos	O
3	de	O
4	3-5	O
5	cm	O
6	de	O
7	longitud,	O
8	en	O
9	posición	O
10	terminal	O
11	sobre	O
12	las	O
13	ramillas	O
14	cortas	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O
8	y	O
9	por	O
10	esquejes	O

1	Requiere	O
2	cultivo	O
3	en	O
4	zonas	O
5	frescas	O
6	y	O
7	en	O
8	zonas	O
9	protegidas,	O
10	a	O
11	la	O
12	sombra	O
13	de	O
14	otros	O
15	árboles	O

1	Su	O
2	madera	O
3	es	O
4	de	O
5	excelente	O
6	calidad,	O
7	muy	O
8	resistente	O

1	Es	O
2	utilizada	O
3	en	O
4	obras	O
5	a	O
6	la	O
7	intemperie	O

1	Zona	O
2	7	O
3	DOMBEYA	O
4	X	O
5	CAYEUXII	O
6	André	O
7	Familia:	O
8	Sterculiaceae	O
9	Nombre	O
10	común:	O
11	Dombeya	O
12	Ping	O
13	ball	O
14	dombeya	O
15	Lugar	O
16	de	O
17	origen:	O
18	Al	O
19	parecer	O
20	procede	O
21	del	O
22	cruce	O
23	entre	O
24	Dombeya	O
25	burgessiae	O
26	Gerr	O

1	ex	O
2	Harv	O

1	,	O
2	nativa	O
3	de	O
4	África	O
5	del	O
6	Sur	O
7	y	O
8	Dombeya	O
9	wallichii	O
10	(Lindl	O

1	)	O
2	B	O

1	,	O
2	nativa	O
3	del	O
4	Este	O
5	de	O
6	África	O
7	y	O
8	Madagascar	O

1	Etimología:	O
2	Dombeya,	O
3	en	O
4	honor	O
5	de	O
6	Joseph	O
7	Dombey	O
8	(1742-1794),	O
9	botánico	O
10	francés	O
11	que	O
12	trabajó	O
13	en	O
14	Chile	O
15	y	O
16	Perú	O
17	con	O
18	los	O
19	españoles	O
20	Ruiz	O
21	y	O
22	Pavón	O

1	Cayeuxii,	O
2	en	O
3	honor	O
4	de	O
5	Henri	O
6	Cayeux,	O
7	naturalista	O
8	portugués	O
9	que	O
10	al	O
11	parecer	O
12	obtuvo	O
13	el	O
14	cruce	O
15	entre	O
16	ambas	O
17	especies	O

1	Descripción:	O
2	Arbolito	O
3	o	O
4	arbusto	O
5	siempreverde,	O
6	de	O
7	4-7	O
8	m	O
9	de	O
10	altura,	O
11	con	O
12	la	O
13	corteza	O
14	lisa,	O
15	ranurada	O
16	y	O
17	la	O
18	copa	O
19	redondeada	O

1	Hojas	O
2	de	O
3	largo	O
4	pecíolo	O
5	más	O
6	o	O
7	menos	O
8	orbiculares-cordiformes,	O
9	acuminadas,	O
10	con	O
11	la	O
12	base	O
13	igualmente	O
14	cordada	O

1	Miden	O
2	20-30	O
3	cm	O
4	de	O
5	longitud	O

1	La	O
2	superficie	O
3	es	O
4	algo	O
5	tomentosa,	O
6	con	O
7	pelos	O
8	estrellados,	O
9	y	O
10	de	O
11	color	O
12	verde	O
13	oscuro	O

1	El	O
2	margen	O
3	es	O
4	dentado	O

1	Cimas	O
2	umbeliformes	O
3	colgantes	O
4	largamente	O
5	pedunculadas,	O
6	de	O
7	1518	O
8	cm	O
9	de	O
10	diámetro,	O
11	con	O
12	numerosas	O
13	flores	O
14	de	O
15	color	O
16	rosa	O

1	Frutos	O
2	en	O
3	cápsulas	O
4	de	O
5	1	O
6	cm	O
7	de	O
8	diámetro	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O
8	y	O
9	esquejes	O

1	Especie	O
2	sensible	O
3	al	O
4	frío	O
5	y	O
6	al	O
7	exceso	O
8	de	O
9	calor	O
10	y	O
11	al	O
12	ataque	O
13	de	O
14	araña	O
15	roja	O
16	en	O
17	verano	O

1	Poco	O
2	exigente	O
3	en	O
4	suelos	O
5	y	O
6	en	O
7	riegos	O

1	Zona	O
2	9-10	O
3	DRACAENA	O
4	DRACO	O
5	(L	O

1	)	O
2	L	O

1	Familia:	O
2	Agavaceae	O
3	Nombre	O
4	común:	O
5	Drago	O
6	de	O
7	Canarias	O
8	Sinónimos:	O
9	Asparagus	O
10	draco	O
11	L	O

1	Lugar	O
2	de	O
3	origen:	O
4	Planta	O
5	nativa	O
6	de	O
7	Canarias,	O
8	Madeira	O
9	y	O
10	Cabo	O
11	Verde	O

1	Etimología:	O
2	Dracaena,	O
3	del	O
4	griego	O
5	drakaina	O
6	=	O
7	dragón	O
8	o	O
9	serpiente	O
10	hembra,	O
11	haciendo	O
12	referencia	O
13	a	O
14	la	O
15	savia	O
16	rojiza	O
17	a	O
18	la	O
19	manera	O
20	de	O
21	"""sangre"	O
22	de	O
23	"dragón"""	O

1	Draco,	O
2	del	O
3	latín,	O
4	dragón	O

1	Descripción:	O
2	Planta	O
3	arborescente	O
4	de	O
5	hasta	O
6	15	O
7	m	O
8	de	O
9	altura,	O
10	con	O
11	el	O
12	tronco	O
13	grueso,	O
14	liso	O
15	en	O
16	los	O
17	ejemplares	O
18	jóvenes	O
19	y	O
20	rugoso	O
21	y	O
22	con	O
23	marcas	O
24	en	O
25	los	O
26	ejemplares	O
27	viejos	O

1	Tronco	O
2	sin	O
3	ramificar	O
4	hasta	O
5	que	O
6	pasan	O
7	muchos	O
8	años	O

1	Hojas	O
2	lineares,	O
3	coriáceas	O
4	pero	O
5	flexibles,	O
6	de	O
7	color	O
8	verde	O
9	grisáceo	O
10	a	O
11	glaucescente,	O
12	de	O
13	50-60	O
14	cm	O
15	de	O
16	longitud	O
17	y	O
18	3-4	O
19	cm	O
20	de	O
21	anchura	O

1	Se	O
2	disponen	O
3	en	O
4	manojos	O
5	al	O
6	final	O
7	del	O
8	tronco	O
9	o	O
10	de	O
11	las	O
12	ramas	O

1	Flores	O
2	blanquecinas	O
3	en	O
4	racimos	O
5	densos,	O
6	subterminales	O

1	Frutos	O
2	esféricos,	O
3	carnosos,	O
4	de	O
5	color	O
6	naranja	O
7	y	O
8	de	O
9	hasta	O
10	1	O

1	5	O
2	cm	O
3	de	O
4	diámetro	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Es	O
5	de	O
6	destacar	O
7	el	O
8	famoso	O
9	drago	O
10	de	O
11	Icod	O
12	de	O
13	los	O
14	Vinos	O
15	(Tenerife),	O
16	al	O
17	que	O
18	se	O
19	le	O
20	calculan	O
21	más	O
22	de	O
23	un	O
24	millar	O
25	de	O
26	años	O

1	La	O
2	"""sangre"	O
3	de	O
4	"drago"","	O
5	obtenida	O
6	mediante	O
7	incisiones	O
8	de	O
9	su	O
10	corteza,	O
11	tiene	O
12	propiedades	O
13	medicinales	O
14	y	O
15	fue	O
16	muy	O
17	apreciada	O
18	en	O
19	el	O
20	pasado	O

1	Planta	O
2	de	O
3	facil	O
4	cultivo	O
5	que	O
6	tolera	O
7	relativamente	O
8	el	O
9	frío	O
10	si	O
11	no	O
12	es	O
13	muy	O
14	intenso	O

1	Se	O
2	suele	O
3	utilizar	O
4	como	O
5	ejemplar	O
6	aislado	O

1	Zona	O
2	9	O
3	PRUNUS	O
4	PERSICA	O
5	(L	O

1	)	O
2	Batsch	O
3	Familia:	O
4	Rosaceae	O
5	Sinónimos:	O
6	Amygdalus	O
7	persica	O
8	L	O

1	Nombre	O
2	común:	O
3	Melocotonero,	O
4	Duraznero,	O
5	Pavía	O
6	Lugar	O
7	de	O
8	origen:	O
9	China	O

1	Etimología:	O
2	Prunus,	O
3	nombre	O
4	latino	O
5	del	O
6	ciruelo	O
7	silvestre	O

1	Persica,	O
2	del	O
3	latín	O
4	persicus-a-um,	O
5	procedente	O
6	de	O
7	Persia,	O
8	lugar	O
9	a	O
10	través	O
11	del	O
12	cual	O
13	se	O
14	introdujo	O
15	esta	O
16	especie	O
17	en	O
18	Europa	O

1	Descripción:	O
2	Pequeño	O
3	árbol	O
4	caducifolio	O
5	que	O
6	puede	O
7	alcanzar	O
8	6	O
9	m	O
10	de	O
11	altura,	O
12	aunque	O
13	a	O
14	veces	O
15	no	O
16	pasa	O
17	de	O
18	talla	O
19	arbustiva,	O
20	con	O
21	la	O
22	corteza	O
23	lisa,	O
24	cenicienta,	O
25	que	O
26	se	O
27	desprende	O
28	en	O
29	láminas	O

1	Ramillas	O
2	lisas,	O
3	lampiñas,	O
4	de	O
5	color	O
6	verde	O
7	en	O
8	el	O
9	lado	O
10	expuesto	O
11	al	O
12	sol	O

1	Hojas	O
2	simples,	O
3	lanceoladas,	O
4	de	O
5	7	O

1	5-15	O
2	cm	O
3	de	O
4	longitud	O
5	y	O
6	2-3	O

1	5	O
2	cm	O
3	de	O
4	anchura,	O
5	largamente	O
6	acuminadas,	O
7	con	O
8	el	O
9	margen	O
10	finamente	O
11	aserrado	O

1	Haz	O
2	verde	O
3	brillante,	O
4	lampiñas	O
5	por	O
6	ambas	O
7	caras	O

1	Pecíolo	O
2	de	O
3	1-1	O

1	5	O
2	cm	O
3	de	O
4	longitud,	O
5	con	O
6	2-4	O
7	glándulas	O
8	cerca	O
9	del	O
10	limbo	O

1	Flores	O
2	por	O
3	lo	O
4	general	O
5	solitarias,	O
6	a	O
7	veces	O
8	en	O
9	parejas,	O
10	casi	O
11	sentadas,	O
12	de	O
13	color	O
14	rosa	O
15	a	O
16	rojo	O
17	y	O
18	23	O

1	5	O
2	cm	O
3	de	O
4	diámetro	O

1	Aparecen	O
2	en	O
3	el	O
4	árbol	O
5	antes	O
6	que	O
7	las	O
8	hojas	O

1	Fruto	O
2	globoso,	O
3	tomentoso,	O
4	de	O
5	5-7	O

1	5	O
2	cm	O
3	de	O
4	diámetro,	O
5	amarillento	O
6	con	O
7	tonalidades	O
8	rojizas	O
9	en	O
10	la	O
11	parte	O
12	expuesta	O
13	al	O
14	sol	O
15	y	O
16	un	O
17	surco	O
18	longitudinal	O
19	más	O
20	o	O
21	menos	O
22	marcado	O

1	Hueso	O
2	ahoyado,	O
3	muy	O
4	duro	O
5	y	O
6	con	O
7	surcos	O
8	sinuosos	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Introducido	O
5	en	O
6	Europa	O
7	en	O
8	la	O
9	época	O
10	de	O
11	los	O
12	romanos	O
13	como	O
14	árbol	O
15	frutal,	O
16	habiéndose	O
17	mejorado	O
18	la	O
19	calidad	O
20	de	O
21	sus	O
22	frutos	O
23	mediante	O
24	cruzamientos	O

1	Entre	O
2	sus	O
3	cultivares	O
4	destacan:	O
5	‘Alba’,	O
6	‘Alboplena’,	O
7	‘Atropurpurea’,	O
8	‘Pendula’,	O
9	‘Purpurea’,	O
10	‘Rosea’,	O
11	‘Rubra’,	O
12	‘Rubroplena’,	O
13	etc	O

1	,	O
2	así	O
3	como	O
4	las	O
5	variedades	O
6	nucipersica	O
7	(nectarinas)	O
8	y	O
9	platycarpa	O

1	(chatos	O
2	o	O
3	paraguayos)	O

1	Vegeta	O
2	mejor	O
3	en	O
4	suelos	O
5	francos,	O
6	sueltos,	O
7	con	O
8	materia	O
9	orgánica,	O
10	permeables,	O
11	neutros	O

1	Especie	O
2	exigente	O
3	en	O
4	agua	O
5	en	O
6	los	O
7	períodos	O
8	calurosos	O

1	Le	O
2	perjudican	O
3	las	O
4	heladas	O
5	primaverales,	O
6	pues	O
7	suelen	O
8	coincidir	O
9	con	O
10	la	O
11	floración	O

1	Zona	O
2	9	O
3	EHRETIA	O
4	DICKSONII	O
5	Hance	O
6	Familia:	O
7	Boraginaceae	O
8	Nombre	O
9	común:	O
10	Ehretia	O
11	de	O
12	hoja	O
13	grande	O

1	Lugar	O
2	de	O
3	origen:	O
4	Nativo	O
5	de	O
6	China,	O
7	Taiwan,	O
8	Japón,	O
9	Nepal,	O
10	Vietnam	O

1	Etimología:	O
2	Ehretia,	O
3	en	O
4	honor	O
5	de	O
6	Georg	O
7	Dionysius	O
8	Ehret	O
9	(1708-1770),	O
10	gran	O
11	artista	O
12	botánico	O
13	alemán	O

1	Dicksonii,	O
2	en	O
3	honor	O
4	de	O
5	James	O
6	Dickson	O
7	(1738-1822),	O
8	botánico	O
9	y	O
10	viverista	O
11	inglés	O

1	Descripción:	O
2	Árbol	O
3	caducifolio	O
4	de	O
5	corteza	O
6	gris-castaño,	O
7	fisurada,	O
8	con	O
9	las	O
10	ramillas	O
11	marrones,	O
12	pubescentes	O

1	Hojas	O
2	de	O
3	anchamente	O
4	elípticas	O
5	a	O
6	ovadas	O
7	u	O
8	obovadas,	O
9	de	O
10	8-25	O
11	x	O
12	4-15	O
13	cm,	O
14	cubiertas	O
15	de	O
16	pubescencia	O
17	híspida,	O
18	con	O
19	el	O
20	ápice	O
21	agudo	O
22	y	O
23	el	O
24	margen	O
25	aserrado	O

1	Pecíolo	O
2	de	O
3	1-4	O
4	cm	O
5	de	O
6	longitud	O

1	Cimas	O
2	terminales,	O
3	corimbosas	O
4	o	O
5	paniculadas,	O
6	de	O
7	6-9	O
8	cm	O
9	de	O
10	anchura,	O
11	con	O
12	flores	O
13	casi	O
14	sésiles,	O
15	con	O
16	el	O
17	cáliz	O
18	pubescente	O
19	y	O
20	la	O
21	corola	O
22	tubular-acampanada,	O
23	fragante,	O
24	de	O
25	color	O
26	blanco	O
27	a	O
28	amarillo	O
29	pálido,	O
30	de	O
31	8-10	O
32	mm	O
33	de	O
34	diámetro	O

1	Estambres	O
2	exertos	O

1	Frutos	O
2	drupáceos,	O
3	amarillentos,	O
4	subglobosos,	O
5	de	O
6	1-1,5	O
7	cm	O
8	de	O
9	diámetro	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	esquejes	O

1	Requiere	O
2	suelos	O
3	bien	O
4	drenados	O
5	y	O
6	una	O
7	exposición	O
8	soleada,	O
9	tolerando	O
10	bastante	O
11	bien	O
12	el	O
13	frío	O

1	Planta	O
2	muy	O
3	utilizada	O
4	en	O
5	las	O
6	técnicas	O
7	Bonsai	O

1	Zonas	O
2	8	O
3	a	O
4	9	O
5	QUERCUS	O
6	POLYMORPHA	O
7	Cham	O

1	&	O
2	Schltdl	O

1	Familia:	O
2	Fagaceae	O
3	Nombre	O
4	común:	O
5	Encino	O
6	Mexican	O
7	white	O
8	oak,	O
9	Coahuila	O
10	oak	O
11	Lugar	O
12	de	O
13	origen:	O
14	México	O

1	Etimología:	O
2	Quercus,	O
3	nombre	O
4	latino	O
5	de	O
6	la	O
7	encina,	O
8	roble,	O
9	etc	O

1	Polymorpha,	O
2	del	O
3	latín	O
4	polymorphus-a-um	O
5	=	O
6	de	O
7	varias	O
8	formas,	O
9	aludiendo	O
10	a	O
11	las	O
12	diversas	O
13	formas	O
14	que	O
15	adquiere	O
16	Descripción:	O
17	árbol	O
18	caducifolio	O
19	de	O
20	15-20	O
21	m	O
22	de	O
23	altura,	O
24	aunque	O
25	a	O
26	veces	O
27	es	O
28	de	O
29	menor	O
30	talla	O

1	Yemas	O
2	algo	O
3	pelosas,	O
4	elípticas,	O
5	de	O
6	6	O
7	mm	O
8	de	O
9	longitud	O
10	y	O
11	4	O
12	mm	O
13	de	O
14	anchura	O

1	Ramillos	O
2	lampiños,	O
3	delgados	O

1	Hojas	O
2	de	O
3	ovales	O
4	a	O
5	elípticas,	O
6	de	O
7	7-13	O
8	x	O
9	3-6	O
10	cm,	O
11	con	O
12	el	O
13	ápice	O
14	obtuso,	O
15	subcordadas	O
16	en	O
17	la	O
18	base,	O
19	glaucas,	O
20	enteras	O
21	o	O
22	algo	O
23	dentadas	O
24	hacia	O
25	el	O
26	ápice,	O
27	escasamente	O
28	pecioladas;	O
29	el	O
30	haz	O
31	es	O
32	lampiño	O
33	y	O
34	verdoso	O
35	y	O
36	el	O
37	envés	O
38	ligeramente	O
39	glauco	O
40	y	O
41	con	O
42	pelos	O
43	rojizos	O
44	en	O
45	las	O
46	axilas	O
47	de	O
48	los	O
49	nervios	O

1	Bellota	O
2	oblonga	O
3	de	O
4	2	O
5	cm	O
6	de	O
7	longitud	O
8	por	O
9	1	O
10	cm	O
11	de	O
12	anchura,	O
13	recubierta	O
14	en	O
15	parte	O
16	por	O
17	una	O
18	cúpula	O
19	de	O
20	escamas	O
21	agudas	O
22	e	O
23	imbricadas	O

1	Maduración	O
2	anual	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Requiere	O
5	un	O
6	suelo	O
7	arcilloso,	O
8	bastante	O
9	pluviosidad	O
10	y	O
11	temperatura	O
12	suave	O
13	o	O
14	cálida	O

1	Zona	O
2	7	O
3	PRUNUS	O
4	SPINOSA	O
5	L	O

1	Familia:	O
2	Rosaceae	O
3	Nombre	O
4	común:	O
5	Endrino,	O
6	espino	O
7	negro	O
8	Lugar	O
9	de	O
10	origen:	O
11	Especie	O
12	nativa	O
13	de	O
14	Europa	O
15	y	O
16	Oeste	O
17	de	O
18	Asia	O
19	Etimología:	O
20	Prunus,	O
21	nombre	O
22	latino	O
23	del	O
24	ciruelo	O
25	silvestre	O

1	Spinosa,	O
2	del	O
3	latín	O
4	spinosus-a-um,	O
5	provisto	O
6	de	O
7	espinas	O

1	Descripción:	O
2	Aunque	O
3	generalmente	O
4	no	O
5	pasa	O
6	de	O
7	mata	O
8	o	O
9	arbusto,	O
10	puede	O
11	constituir	O
12	un	O
13	arbolillo	O
14	de	O
15	hasta	O
16	6	O
17	m	O

1	de	O
2	altura,	O
3	con	O
4	las	O
5	ramillas	O
6	intrincadas	O
7	y	O
8	espinosas	O

1	Hojas	O
2	caedizas,	O
3	simples,	O
4	lanceoladas	O
5	o	O
6	trasovado-elípticas,	O
7	agudas,	O
8	de	O
9	borde	O
10	aserrado	O

1	Miden	O
2	2-4,5	O
3	cm	O

1	de	O
2	longitud	O
3	y	O
4	1-2	O
5	cm	O

1	de	O
2	anchura	O

1	El	O
2	haz	O
3	es	O
4	lampiño	O
5	y	O
6	el	O
7	envés	O
8	pubescente	O
9	o	O
10	con	O
11	algunos	O
12	pelos,	O
13	terminando	O
14	lampiño	O
15	con	O
16	el	O
17	tiempo	O

1	Flores	O
2	muy	O
3	abundantes,	O
4	generalmente	O
5	laterales,	O
6	solitarias	O
7	u	O
8	ocasionalmente	O
9	en	O
10	parejas	O

1	Miden	O
2	12	O
3	cm	O

1	de	O
2	diámetro	O
3	y	O
4	son	O
5	de	O
6	color	O
7	blanco	O

1	Las	O
2	flores	O
3	aparecen	O
4	en	O
5	Abril	O
6	antes	O
7	que	O
8	las	O
9	hojas	O

1	Frutos	O
2	globosos	O
3	de	O
4	10-12	O
5	mm	O

1	de	O
2	diámetro,	O
3	erectos,	O
4	de	O
5	color	O
6	negro-azulado,	O
7	lampiños,	O
8	algo	O
9	pruinosos,	O
10	de	O
11	gusto	O
12	áspero	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Su	O
5	madera	O
6	se	O
7	emplea	O
8	en	O
9	tornería	O
10	y	O
11	para	O
12	fabricar	O
13	bastones	O

1	En	O
2	algunos	O
3	países	O
4	fabrican	O
5	bebidas	O
6	alcohólicas	O
7	con	O
8	la	O
9	fermentación	O
10	de	O
11	las	O
12	endrinas	O

1	En	O
2	España	O
3	es	O
4	utilizado	O
5	para	O
6	la	O
7	fabricación	O
8	del	O
9	conocido	O
10	"""pacharán"""	O

1	Zona	O
2	7	O
3	JUNIPERUS	O
4	OXYCEDRUS	O
5	L	O

1	Familia:	O
2	Cupressaceae	O
3	Nombre	O
4	común:	O
5	Enebro	O
6	de	O
7	la	O
8	miera	O
9	Lugar	O
10	de	O
11	origen:	O
12	extiende	O
13	su	O
14	área	O
15	de	O
16	distribución	O
17	a	O
18	toda	O
19	la	O
20	región	O
21	mediterránea	O
22	Etimología:	O
23	Juniperus,	O
24	nombre	O
25	clásico	O
26	latino	O
27	del	O
28	enebro	O

1	Oxycedrus,	O
2	del	O
3	prefijo	O
4	griego	O
5	oxys	O
6	=	O
7	puntiagudo	O
8	y	O
9	del	O
10	género	O
11	Cedrus,	O
12	por	O
13	su	O
14	semejanza	O
15	y	O
16	lo	O
17	agudo	O
18	de	O
19	sus	O
20	acículas	O

1	Descripción:	O
2	Pequeño	O
3	árbol	O
4	de	O
5	6-8	O
6	m	O
7	de	O
8	altura,	O
9	aunque	O
10	muchas	O
11	veces	O
12	crece	O
13	en	O
14	forma	O
15	arbustiva	O
16	o	O
17	subarbustiva	O

1	El	O
2	tronco	O
3	es	O
4	derecho,	O
5	con	O
6	la	O
7	corteza	O
8	grisácea,	O
9	delgada,	O
10	desprendiéndose	O
11	en	O
12	placas	O
13	y	O
14	tiras	O

1	Ramas	O
2	patentes	O
3	con	O
4	ramillas	O
5	colgantes	O

1	Acículas	O
2	en	O
3	verticilos	O
4	de	O
5	3,	O
6	dispuestas	O
7	perpendicularmente	O
8	al	O
9	ramillo,	O
10	punzantes,	O
11	de	O
12	15-25	O
13	mm	O
14	de	O
15	longitud	O
16	y	O
17	1-1	O

